Place_id,Map LOcation,Name,Price,Cuisine,Latitude,Longitude,Address,Timing,,Rating,Total Raters,Competitor_Count,Area Name
805,https://www.google.co.in/maps/place/Rudra+Restaurant+%26+Cafe/data=!4m7!3m6!1s0x3bddebf4f98a601d:0x7ac53fc2af3c8157!8m2!3d20.0061768!4d73.7836807!16s%2Fg%2F11jzw4lmyl!19sChIJHWCK-fTr3TsRV4E8r8I_xXo?authuser=0&hl=en&rclk=1,Rudra Restaurant & Cafe,255,Restaurant,20.0061768,73.7836807,·,https://lh5.googleusercontent.com/p/AF1QipMcEDZjgtyjcm6U-By08X6iSoeLOetgn32CkLws=w122-h92-k-no,,4.3,9,170,ashok stambh
806,https://www.google.co.in/maps/place/Zamzam+Restaurant/data=!4m7!3m6!1s0x3bddeb0120fbf627:0x38684675f1d97a81!8m2!3d19.998203!4d73.7902313!16s%2Fg%2F11b75gv0hy!19sChIJJ_b7IAHr3TsRgXrZ8XVGaDg?authuser=0&hl=en&rclk=1,Zamzam Restaurant,255,Non Vegetarian Restaurant,19.998203,73.7902313,"XQXR+73Q, Doodh Bazar Rd",https://lh3.googleusercontent.com/gps-proxy/ALd4DhGa93Y_2kbUcGmnZ0ggRJvFWH9rngOpVl-W_24pNootSCXGVTPmIdQnFDzxYmJQzyO6RolwVu1PoSf684qtwawIt8rrBZS1LsiqUTx-OP9eUT8c2OU2eNagVoz_cmPSWZB3GOLScX89xYhkUNxUhPW4o3C1Wzem9m3yMM1dLwd1oLztqk0CqcV7UdLGvyHS3sk9BJ8=w163-h92-k-no,,4.3,4,96,panchvati
807,https://www.google.co.in/maps/place/Hotel+Vishwa+Point/data=!4m7!3m6!1s0x3bddeba8bd567bff:0xb1a7527ada075758!8m2!3d20.0050058!4d73.7838153!16s%2Fg%2F11b70bmn4m!19sChIJ_3tWvajr3TsRWFcH2npSp7E?authuser=0&hl=en&rclk=1,Hotel Vishwa Point,100,Breakfast,20.0050058,73.7838153,Radha Niwas,https://lh5.googleusercontent.com/p/AF1QipNL1XUKK6euYG0WbmzRnCIf-Y5_6AHsOviK51Tf=w122-h92-k-no,,4.2,36,147,panchvati
808,https://www.google.co.in/maps/place/Faasos+Sharanpur+Road/data=!4m7!3m6!1s0x3bddeb421116ae6b:0x5f7744606ed4c1d8!8m2!3d20.0014827!4d73.7760562!16s%2Fg%2F11j4m61ck4!19sChIJa64WEULr3TsR2MHUbmBEd18?authuser=0&hl=en&rclk=1,Faasos Sharanpur Road,300,Restaurant,20.0014827,73.7760562,"F 19, Utility Centre, Opp. Rajiv Gandhi Bhavan, Sharanpur Road, near ICICI Bank",https://lh5.googleusercontent.com/p/AF1QipOYW2hI2ouZAY4WcDibKih9zhBvCdTcysVoSZYW=w138-h92-k-no,,3.6,95,111,sharanpur road
809,https://www.google.co.in/maps/place/Hotel+Jay+Durga+Restaurant+-Best+non+veg+restaurant+in+Nashik+%7C+Oldest+Restaurant+in+Nashik+%7C+Top+restaurant+in+Nashik/data=!4m7!3m6!1s0x3bddeb9f70945315:0xed0c632266885b03!8m2!3d20.0027443!4d73.7704337!16s%2Fg%2F11ckqhtdwz!19sChIJFVOUcJ_r3TsRA1uIZiJjDO0?authuser=0&hl=en&rclk=1,Hotel Jay Durga Restaurant -Best non veg restaurant in Nashik | Oldest Restaurant in Nashik | Top restaurant in Nashik,100,Non Vegetarian Restaurant,20.0027443,73.7704337,"shop no 16, Canada Corner, Viraj Corner, Sharanpur Road",https://lh5.googleusercontent.com/p/AF1QipNvRTJX4ANduUgFw7tC1wPejLYAjZ5F_1Xi5sse=w137-h92-k-no,,4.3,621,118,canada corner
810,https://www.google.co.in/maps/place/Oven+Story/data=!4m7!3m6!1s0x3bddebadda743f0d:0xcdaecd5c4558b84f!8m2!3d20.0015194!4d73.7761032!16s%2Fg%2F11j9ddwkxg!19sChIJDT902q3r3TsRT7hYRVzNrs0?authuser=0&hl=en&rclk=1,Oven Story,300,Pizza,20.0015194,73.7761032,"F -19 Utility Centre Opp. Rajiv Gandhi Bhavan Tilakwadi, Sharanpur Road, near ICICI Bank",https://lh5.googleusercontent.com/p/AF1QipOGZ1htYjIxYJoxaT4nOpkOCBPY74a_ni2jCfUF=w92-h92-k-no,,3.2,83,108,college road
811,https://www.google.co.in/maps/place/Shree+Ambika+Restaurant-Misal+Pav/data=!4m7!3m6!1s0x3bddeb70664b1845:0x1f303842a785de6a!8m2!3d20.0092186!4d73.7949075!16s%2Fg%2F11j23j2vff!19sChIJRRhLZnDr3TsRat6Fp0I4MB8?authuser=0&hl=en&rclk=1,Shree Ambika Restaurant-Misal Pav,100,Restaurant,20.0092186,73.7949075,"Shop-5, Dalwala Arcade",https://lh5.googleusercontent.com/p/AF1QipO5_blu4KGsx20-LtEf_Q9CinDjOZSF83bJrf9z=w122-h92-k-no,,4.2,1051,128,panchvati
812,https://www.google.co.in/maps/place/Delhi+Tadka/data=!4m7!3m6!1s0x3bddebdde5513fd1:0xfdba10b8f25e6924!8m2!3d20.0014349!4d73.7874359!16s%2Fg%2F11j7dfpjl3!19sChIJ0T9R5d3r3TsRJGle8rgQuv0?authuser=0&hl=en&rclk=1,Delhi Tadka,100,Vegetarian,20.0014349,73.7874359,"1, 2, Shalimar Rd",https://lh5.googleusercontent.com/p/AF1QipM9rk948uMEcM4uBFzmbB2y4aavSpkdXCuNWyQm=w163-h92-k-no,,2.7,18,67,shalimar
813,https://www.google.co.in/maps/place/Indie+Kitch/data=!4m7!3m6!1s0x3bddeb10085cb59b:0x29cb99323a85c99b!8m2!3d20.0008225!4d73.7697113!16s%2Fg%2F11t6n7r_cq!19sChIJm7VcCBDr3TsRm8mFOjKZyyk?authuser=0&hl=en&rclk=1,Indie Kitch,255,South Indian,20.0008225,73.7697113,"Shop No. 4&5, Margaret Tower, near Business Square, near Panasonic Showroom",https://lh5.googleusercontent.com/p/AF1QipNARAF0PYMxse34IUD-80B5on_tOhto5WfYXUMC=w80-h106-k-no,,4.7,15,122,canada corner
814,https://www.google.co.in/maps/place/Chirag+biryani+%28R.k%29/data=!4m7!3m6!1s0x3bddeb41210e3c43:0xaf15cca7b3f4d824!8m2!3d20.0069372!4d73.7890368!16s%2Fg%2F11q8wjk596!19sChIJQzwOIUHr3TsRJNj0s6fMFa8?authuser=0&hl=en&rclk=1,Chirag biryani (R.k),100,Biryani,20.0069372,73.7890368,2Q4Q+QJF,https://lh5.googleusercontent.com/p/AF1QipO3u6ps1xjnnZaPPVii_q3PjjYJcjoMIbp9GDgH=w122-h92-k-no,,4,496,157,panchvati
815,https://www.google.co.in/maps/place/Behrouz+Biryani+Sharanpur+Road/data=!4m7!3m6!1s0x3bddeb054eefb387:0x481a02c905767c20!8m2!3d20.0015496!4d73.7761895!16s%2Fg%2F11rg9yr_wt!19sChIJh7PvTgXr3TsRIHx2BckCGkg?authuser=0&hl=en&rclk=1,Behrouz Biryani Sharanpur Road,300,Restaurant,20.0015496,73.7761895,"Shop F-19, Utility center, opposite Rajiv Gandhi Bhavan Road, near ICICI Bank",https://lh5.googleusercontent.com/p/AF1QipPYdmuCZXvxPnUnlC2zjj3fkwEKAD8PYmGcTlg0=w164-h92-k-no,,3.3,43,149,college road
816,https://www.google.co.in/maps/place/Hotel+Panchavati+Yatri/data=!4m10!3m9!1s0x3bdd9557f1d75fbb:0x6f01bdeaf0aaf934!5m2!4m1!1i2!8m2!3d20.0056771!4d73.7855302!16s%2Fg%2F11b70kqz6j!19sChIJu1_X8VeV3TsRNPmq8Oq9AW8?authuser=0&hl=en&rclk=1,Hotel Panchavati Yatri,255,2-star hotel,20.0056771,73.7855302,,https://lh5.googleusercontent.com/p/AF1QipM_AyjtMaLeUxse5tUDrdsH4FdCRpplJyOF1-bA=w137-h92-k-no,,4,10185,155,panchvati
817,https://www.google.co.in/maps/place/Hotel+SM+Imperial/data=!4m10!3m9!1s0x3bddeb03c282422b:0x665db0a29b468ec1!5m2!4m1!1i2!8m2!3d19.9946327!4d73.7904649!16s%2Fg%2F11cjj8dl75!19sChIJK0KCwgPr3TsRwY5Gm6KwXWY?authuser=0&hl=en&rclk=1,Hotel SM Imperial,255,Restaurant,19.9946327,73.7904649,,https://lh5.googleusercontent.com/p/AF1QipPZPfRiPYX595uOZWpQoQoNiiD3kMvrGvu97hOz=w80-h92-k-no,,4.1,5123,102,dwarka
818,https://www.google.co.in/maps/place/Bappa%27s+Pavbhaji/data=!4m7!3m6!1s0x3bddeba90e53b86f:0x703a67e575cfb349!8m2!3d20.0047392!4d73.7870771!16s%2Fg%2F125_wgtcz!19sChIJb7hTDqnr3TsRSbPPdeVnOnA?authuser=0&hl=en&rclk=1,Bappa's Pavbhaji,100,Fast Food,20.0047392,73.7870771,·,https://lh5.googleusercontent.com/p/AF1QipMGeWNNS3vdfDIqkEL1E-Tilo8nGkaD3bHyQJgX=w122-h92-k-no,,4.1,1203,147,panchvati
819,https://www.google.co.in/maps/place/Hotel+Rajmahal/data=!4m10!3m9!1s0x3bddeba7f671e88d:0x53655b0a8dad63d0!5m2!4m1!1i2!8m2!3d20.0005203!4d73.782017!16s%2Fg%2F1vgw72r0!19sChIJjehx9qfr3TsR0GOtjQpbZVM?authuser=0&hl=en&rclk=1,Hotel Rajmahal,255,2-star hotel,20.0005203,73.782017,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFjK2buhLF7k4eDiPGWp4pAGcIFI5xg0iPLt3KYD_upXyY5uaeb3tzDl287jyyAxUI_epfnRhG0PF5Qr5wp-KYqTanAJMW5w0gF5YgbG7eK8XKOHtYL_b2w6466uUF0pfS4ACU-dthfuf7xTTKbK_j5VibafIuia3Ku-Ayk-m6dQeEJYBINtTCT=w122-h92-k-no,,3.8,556,94,sharanpur road
820,https://www.google.co.in/maps/place/Manas+restaurant/data=!4m7!3m6!1s0x3bddeb013af2e74b:0xe655777d66bc2777!8m2!3d20.0101626!4d73564!16s%2Fg%2F1tf6q7jp!19sChIJS-fyOgHr3TsRdye8Zn13VeY?authuser=0&hl=en&rclk=1,Manas restaurant,100,Vegetarian,20.0101626,73.7953564,·,https://lh5.googleusercontent.com/p/AF1QipN1aIJa9uqCeiI-_wfRlHxZ3_f3gIDgbZ_EYERb=w138-h92-k-no,,3.6,578,59,panchvati
821,https://www.google.co.in/maps/place/Shital+Restaurant/data=!4m7!3m6!1s0x3bddebed294edff1:0xd67d7a3a4d855d32!8m2!3d20.0015234!4d73.78372!16s%2Fg%2F11l6qbffnv!19sChIJ8d9OKe3r3TsRMl2FTTp6fdY?authuser=0&hl=en&rclk=1,Shital Restaurant,255,Fast Food,20.0015234,73.78372,"Shop No 11, Near, Old",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nWwB4cu0oOfORui3S-GNaA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=9.593174&pitch=0&thumbfov=100,,4.1,524,125,shalimar
822,https://www.google.co.in/maps/place/Bhagwati+Chaat+Bhandar/data=!4m7!3m6!1s0x3bddeba0f17e5ca9:0xb3403d9791cae1b1!8m2!3d20.0016896!4d73.7747623!16s%2Fg%2F1262g4_45!19sChIJqVx-8aDr3TsRseHKkZc9QLM?authuser=0&hl=en&rclk=1,Bhagwati Chaat Bhandar,100,Fast Food,20.0016896,73.7747623,"Shop No. 3, Saptshree Complex, Sharanpur Road, below Patang hotel",https://lh5.googleusercontent.com/p/AF1QipP-gT6fvl1ZzukHQvTU3i_IZ58OZUVoksBPI4_m=w80-h106-k-no,,3.9,781,121,sharanpur road
823,https://www.google.co.in/maps/place/Karmveer+Amruttulya+Cafe+Pandit+Colony+Nashik/data=!4m7!3m6!1s0x3bddeba15cd0d977:0x659bb44d7cb95c37!8m2!3d20.004964!4d73.775945!16s%2Fg%2F11f4qkqzt6!19sChIJd9nQXKHr3TsRN1y5fE20m2U?authuser=0&hl=en&rclk=1,Karmveer Amruttulya Cafe Pandit Colony Nashik,100,Coffee shop,20.004964,73.775945,·,https://lh5.googleusercontent.com/p/AF1QipNUwTVziUhHG87tv3AIidMRrdc7KMgIG2ZNvPm3=w122-h92-k-no,,4.4,1066,146,college road
824,https://www.google.co.in/maps/place/LIAT+Restaurant/data=!4m7!3m6!1s0x3bddeb003d9630e3:0x330bbf497b2cbe7a!8m2!3d20.0059212!4d73.7663412!16s%2Fg%2F11vwkp68gw!19sChIJ4zCWPQDr3TsRer4se0m_CzM?authuser=0&hl=en&rclk=1,LIAT Restaurant,300,Family-friendly,20.0059212,73.7663412,"Shop no. 1&2, Gangalila Apartment, Lane no 5, Opposite Maharashtra bhandar , Behind McDonalds, College Road, Dist",https://lh5.googleusercontent.com/p/AF1QipPuuO1SeyABsVu9GSwE5falIHEdFnqrRgkzX-1n=w163-h92-k-no,,4,12,80,college road
825,https://www.google.co.in/maps/place/SACHIN+FOODS+AND+BHELBHATTA/data=!4m7!3m6!1s0x3bddeb4b75421d39:0x61e1e5adb6b4e4ab!8m2!3d20.0054441!4d73.787749!16s%2Fg%2F11s8mbsjzx!19sChIJOR1CdUvr3TsRq-S0tq3l4WE?authuser=0&hl=en&rclk=1,SACHIN FOODS AND BHELBHATTA,255,Food manufacturer,20.0054441,73.787749,"Meman Shopping centre Opp Bus Stop ,Tilak Path, 1, near Nandini Agarbatti",https://lh5.googleusercontent.com/p/AF1QipNoZ5MafmqfTfcli5bpg0FutYCbbXVciDYo4h9v=w189-h92-k-no,,5,2,156,shalimar
826,https://www.google.co.in/maps/place/Firangi+Bake_Sharanpur+Road/data=!4m7!3m6!1s0x3bddeb012cb5704f:0x674f166698a0fa6f!8m2!3d20.0014953!4d73.7760267!16s%2Fg%2F11rfrn1fq7!19sChIJT3C1LAHr3TsRb_qgmGYWT2c?authuser=0&hl=en&rclk=1,Firangi Bake_Sharanpur Road,255,Meal delivery,20.0014953,73.7760267,"F -19 Utility Centre Opp. Rajiv Gandhi Bhavan Tilakwadi, Sharanpur Road, near ICICI Bank",https://lh5.googleusercontent.com/p/AF1QipPOgiqpkKZPrrITHkmVZoeM3HYzpz19RmC11Dm_=w122-h92-k-no,,3.3,3,153,college road
827,https://www.google.co.in/maps/place/Hotel+Famous/data=!4m7!3m6!1s0x3bddeba8b3f2cfa1:0xe080422c4af4026b!8m2!3d19.9945656!4d73.7973389!16s%2Fg%2F11fg4p327n!19sChIJoc_ys6jr3TsRawL0SixCgOA?authuser=0&hl=en&rclk=1,Hotel Famous,255,Fast Food,19.9945656,73.7973389,"dwarka Cir, near Ujjwal Force",https://lh5.googleusercontent.com/p/AF1QipNXjrixxPzJB6ab2WrGLic7tbAfgsTokKpmf_y4=w122-h92-k-no,,4,7,160,dwarka
828,https://www.google.co.in/maps/place/Durga+Chinese+Restaurant/data=!4m7!3m6!1s0x3bddeb1898b03499:0xe06983d482cf254c!8m2!3d20.0128625!4d73.7931947!16s%2Fg%2F11w3j2t729!19sChIJmTSwmBjr3TsRTCXPgtSDaeA?authuser=0&hl=en&rclk=1,Durga Chinese Restaurant,100,Fast Food,20.0128625,73.7931947,near Bhakti Dham,https://lh5.googleusercontent.com/p/AF1QipP8hvfq4gCxO44lnyEcweBOnsMt7EGqhtyEWeuG=w80-h173-k-no,,4.8,20,145,panchvati
829,https://www.google.co.in/maps/place/Hotel+Vaishali/data=!4m7!3m6!1s0x3bddeba8a6aaaaab:0xe5f0b8d50e765285!8m2!3d20.0046489!4d73.7832237!16s%2Fg%2F1vqtf7s0!19sChIJq6qqpqjr3TsRhVJ2DtW48OU?authuser=0&hl=en&rclk=1,Hotel Vaishali,255,2-star hotel,20.0046489,73.7832237,"Landmark Maher signal, 480-k",,,3.7,793,141,panchvati
830,https://www.google.co.in/maps/place/Ramji%27s+Residency+The+Business+Hotel/data=!4m7!3m6!1s0x3bddeba8a84ad37b:0xd0c616ecfb8ef068!8m2!3d20.0057438!4d73.7831812!16s%2Fg%2F11f4wt_4cv!19sChIJe9NKqKjr3TsRaPCO--wWxtA?authuser=0&hl=en&rclk=1,Ramji's Residency The Business Hotel,255,3-star hotel,20.0057438,73.7831812,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFbcbFIuC8kENDV4_mhExevIcldpDV2XupGssbGc4bgGIHDbLkkOpUgBWL47QnwI8HHXCo9DaF-KY30FTRsHH_lfMO3t56ez0kXzcCrcPc-sMwpssPyIXVPzy9Rd5LU39_phCMrph9q1ZO4PhP4fidYUg3Moh7isG21wY4NDCjjUglHwwc-LeMDFw=w138-h92-k-no,,4,1319,162,panchvati
831,https://www.google.co.in/maps/place/Hotel+Padmalaxmi/data=!4m7!3m6!1s0x3bddeb08544f57af:0x3833e87257a115da!8m2!3d19.9977607!4d73.7800488!16s%2Fg%2F11b73m1b58!19sChIJr1dPVAjr3TsR2hWhV3LoMzg?authuser=0&hl=en&rclk=1,Hotel Padmalaxmi,255,2-star hotel,19.9977607,73.7800488,"Thakkar's Bazzar, New CBS, Trambakeshwar Rd",https://lh5.googleusercontent.com/p/AF1QipPzl_ptj_a1YqFlmnCt-DR4zog3ZRAIzuX-1Age=w122-h92-k-no,,3.8,180,149,cbs
832,https://www.google.co.in/maps/place/KFC/data=!4m7!3m6!1s0x3bddeb9bb6bf694b:0x36392e7bbf781719!8m2!3d20.0072082!4d73.7637993!16s%2Fg%2F1tp8yg0v!19sChIJS2m_tpvr3TsRGRd4v3suOTY?authuser=0&hl=en&rclk=1,KFC,255,Restaurant,20.0072082,73.7637993,"SN 1, GF, Metro 99, Commercial Complex PN 456, Gangapur Link Road, College Road",https://lh5.googleusercontent.com/p/AF1QipO3-rtXRXa4ICz0ZDdhzZEgWMvFdAIxv9v-GyR3=w122-h92-k-no,,4,1665,156,college road
833,https://www.google.co.in/maps/place/Hotel+New+Punjab+Lodging%26Boarding/data=!4m7!3m6!1s0x3bddeb013af2e74b:0x98922330de478a69!8m2!3d20.009452!4d73.792729!16s%2Fg%2F1hm1_nhm4!19sChIJS-fyOgHr3TsRaYpH3jAjkpg?authuser=0&hl=en&rclk=1,Hotel New Punjab Lodging&Boarding,255,3-star hotel,20.009452,73.792729,"Siddhi Tower, opposite Palijja Petrol Pump",https://lh3.googleusercontent.com/gps-proxy/ALd4DhEGOOUCOnB3A2mxhcdLRVcGfor_FPnKvO4plH22ySPp4d4uswl87t3mtgo6mQbr_Iz_0BHJNC7tvtZ6WqFqQTDCSMQct9c4r5DY-HEbDEW2QgulNdZUGojN7VR_cyzobrWZNeHMbrRnQesl5W_3iCFIc1Ies-Y3erKfx5Q8ESl_c0PzrY0Uqcr7Sg=w138-h92-k-no,,3.4,148,142,panchvati
834,https://www.google.co.in/maps/place/Al+Arabian+Express+%28+College+Road%29/data=!4m7!3m6!1s0x3bddeb9c1978c757:0xf5a954d2741c2149!8m2!3d20.0034762!4d73.7649411!16s%2Fg%2F11bwptmkt1!19sChIJV8d4GZzr3TsRSSEcdNJUqfU?authuser=0&hl=en&rclk=1,Al Arabian Express ( College Road),400,Non Vegetarian Restaurant,20.0034762,73.7649411,Pumping Station Rd,Open,,4.4,5586,141,college road
835,https://www.google.co.in/maps/place/Curry+Leaves+Bhavan/data=!4m7!3m6!1s0x3bddeb99d3535d17:0x866aa046ecf8fe66!8m2!3d20.0039222!4d73.75823!16s%2Fg%2F11mwzf4rmv!19sChIJF11T05nr3TsRZv747EagaoY?authuser=0&hl=en&rclk=1,Curry Leaves Bhavan,300,South Indian,20.0039222,73.75823,"Curry Leaves Bhavan, Near Cycle Circle, College Road",Open,,4.1,938,140,college road
836,https://www.google.co.in/maps/place/Ayyanar+Dosa+Point/data=!4m7!3m6!1s0x3bddeb76f1520525:0x8b31b0b9f0a12e79!8m2!3d19.9954223!4d73.7636022!16s%2Fg%2F11c6v6_vb_!19sChIJJQVS8Xbr3TsReS6h8LmwMYs?authuser=0&hl=en&rclk=1,Ayyanar Dosa Point,100,South Indian,19.9954223,73.7636022,XQW7+5C9,Open,,4.2,1709,156,mahatma nagar
837,https://www.google.co.in/maps/place/Hakka+Tikka/data=!4m7!3m6!1s0x3bddeb64101e621f:0x28fa668bd4f4d84d!8m2!3d20.0071078!4d73.7659154!16s%2Fg%2F11lgrnjc87!19sChIJH2IeEGTr3TsRTdj01Itm-ig?authuser=0&hl=en&rclk=1,Hakka Tikka,300,North Indian,20.0071078,73.7659154,"Shop No. 1 & 2, Regent Plaza, Patil Lane, 3, College Road, opposite Nirman Group Real Estate Developers",Open,,4.2,269,142,college road
838,https://www.google.co.in/maps/place/Jasper%27s+Soulfood+Project/data=!4m7!3m6!1s0x3bddebc2033940fd:0x69a258c96ba8d7ba!8m2!3d20.0071261!4d73.7618669!16s%2Fg%2F11qpx42qsx!19sChIJ_UA5A8Lr3TsRuteoa8lYomk?authuser=0&hl=en&rclk=1,Jasper's Soulfood Project,500,Hamburger,20.0071261,73.7618669,·,Open,,4.5,123,157,college road
839,https://www.google.co.in/maps/place/Tushar+FoodHub/data=!4m7!3m6!1s0x3bddebdbe7f304a9:0xae22c9bd5d7a947!8m2!3d20.0050812!4d73.7682187!16s%2Fg%2F11f64gkht_!19sChIJqQTz59vr3TsRR6nX1Zss4go?authuser=0&hl=en&rclk=1,Tushar FoodHub,100,Fast Food,20.0050812,73.7682187,"1, 3, College Road",Open,,3.9,3095,145,college road
840,https://www.google.co.in/maps/place/The+Woodfired+Eatery/data=!4m7!3m6!1s0x3bddebac32ac7edf:0x66270005e9bb3b7b!8m2!3d20.0046953!4d73.7582742!16s%2Fg%2F11hd_h7_f4!19sChIJ336sMqzr3TsRezu76QUAJ2Y?authuser=0&hl=en&rclk=1,The Woodfired Eatery,700,Pizza,20.0046953,73.7582742,"Shop no. 4 Gargi Pradhan park, krishi nagar lane, College Road",Open,,4.3,244,148,college road
841,https://www.google.co.in/maps/place/Chote+Miya+Restaurant+College+Road/data=!4m7!3m6!1s0x3bddeb006df9ee71:0x948301a17cbaef92!8m2!3d20.0033998!4d73.7649613!16s%2Fg%2F11vr1mz6z9!19sChIJce75bQDr3TsRku-6fKEBg5Q?authuser=0&hl=en&rclk=1,Chote Miya Restaurant College Road,255,Family-friendly,20.0033998,73.7649613,"2Q37+9X4, Keshavrao More Marg",Open now,,4.5,44,171,college road
842,https://www.google.co.in/maps/place/Pick+And+Eat/data=!4m7!3m6!1s0x3bddeb851021038d:0xa0ff95f05edc9ac7!8m2!3d20.0076876!4d73.7572034!16s%2Fg%2F11fx_3h22y!19sChIJjQMhEIXr3TsRx5rcXvCV_6A?authuser=0&hl=en&rclk=1,Pick And Eat,100,Maharashtrian Restaurant,20.0076876,73.7572034,"2Q54+3VG, College Road",Open,,4,43,121,college road
843,https://www.google.co.in/maps/place/Veggie+grill/data=!4m7!3m6!1s0x3bddeb6a28aa3fd3:0x194c9bae00b06cea!8m2!3d20.006211!4d73.7625081!16s%2Fg%2F11r0j1j8gb!19sChIJ0z-qKGrr3TsR6mywAK6bTBk?authuser=0&hl=en&rclk=1,Veggie grill,100,Vegetarian,20.006211,73.7625081,College Road,Open,,4.2,194,145,college road
844,"https://www.google.co.in/maps/place/Farmaish+Restaurant,+Open+Deck+Bar+Boutique/data=!4m7!3m6!1s0x3bddeb8513f5effb:0x7f4cac3ea970bcc8!8m2!3d20.0080367!4d73.7576457!16s%2Fg%2F1263nsyx6!19sChIJ--_1E4Xr3TsRyLxwqT6sTH8?authuser=0&hl=en&rclk=1","Farmaish Restaurant, Open Deck Bar Boutique",255,Restaurant,20.0080367,73.7576457,Old D'souza Colony Rd,Open,,3.8,181,156,college road
845,https://www.google.co.in/maps/place/Garam+Masala/data=!4m7!3m6!1s0x3bddeb41fd4c7a83:0x64a344eda70b363!8m2!3d20.0033206!4d73.7649091!16s%2Fg%2F11txy3sfk8!19sChIJg3pM_UHr3TsRY7Nw2k40SgY?authuser=0&hl=en&rclk=1,Garam Masala,255,Restaurant,20.0033206,73.7649091,"Keshavrao More Marg, near Boys Town School",Open,,4.8,16,150,college road
846,https://www.google.co.in/maps/place/Banjo%27s+The+Food+Chain+-+College+Road+%7C+Best+fast+food+in+nashik+%7C+Pizza+%7C+Burger+%7C+Sandwich+%7C+Momos+%7CCold+Coffee/data=!4m7!3m6!1s0x3bddeb850e7fbda1:0x8d83140ba0f07594!8m2!3d20.0077075!4d73.7571231!16s%2Fg%2F11c75_q4zp!19sChIJob1_DoXr3TsRlHXwoAsUg40?authuser=0&hl=en&rclk=1,Banjo's The Food Chain - College Road | Best fast food in nashik | Pizza | Burger | Sandwich | Momos |Cold Coffee,100,Fast Food,20.0077075,73.7571231,College Road,Open,,4,602,102,college road
847,https://www.google.co.in/maps/place/Nashik+Coffee+House/data=!4m7!3m6!1s0x3bddeb76ef425179:0x27ddd2cc7783622!8m2!3d19.994839!4d73.76329!16s%2Fg%2F11b768wp03!19sChIJeVFC73br3TsRIjZ4xyzdfQI?authuser=0&hl=en&rclk=1,Nashik Coffee House,255,Vegetarian,19.994839,73.76329,·,Open,,3.9,127,149,panchvati
848,https://www.google.co.in/maps/place/Healthy+bites+soya+chaap/data=!4m7!3m6!1s0x3bddeb995f29686b:0x41096a4fc8029f6!8m2!3d20.0055728!4d73.7643123!16s%2Fg%2F11c606f8zq!19sChIJa2gpX5nr3TsR9imA_KSWEAQ?authuser=0&hl=en&rclk=1,Healthy bites soya chaap,100,Barbecue,20.0055728,73.7643123,"College Road, opp. Dairy Don ice cream",,,4.5,270,124,college road
849,https://www.google.co.in/maps/place/McDonald%27s/data=!4m7!3m6!1s0x3bddeb9945acd64f:0xcedd4f0d0a4aa6c4!8m2!3d20.0056677!4d73.7664161!16s%2Fg%2F1thsdcy3!19sChIJT9asRZnr3TsRxKZKCg1P3c4?authuser=0&hl=en&rclk=1,McDonald's,300,Fast Food,20.0056677,73.7664161,·,Open,,4.3,4875,148,college road
850,https://www.google.co.in/maps/place/Mi+Marathi/data=!4m7!3m6!1s0x3bddeb988f078b33:0x8900e720dc9b61ed!8m2!3d20.007569!4d73.770383!16s%2Fg%2F11b6_r7xdp!19sChIJM4sHj5jr3TsR7WGb3CDnAIk?authuser=0&hl=en&rclk=1,Mi Marathi,100,Maharashtrian Restaurant,20.007569,73.770383,·,Open,,3.8,195,110,gangapur road
851,https://www.google.co.in/maps/place/Cafe+Bollywood/data=!4m7!3m6!1s0x3bddeb994f1657bd:0xae5d9b21f0d9577!8m2!3d20.0052926!4d73.7663708!16s%2Fg%2F12626kg3g!19sChIJvVcWT5nr3TsRd5UNH7LZ5Qo?authuser=0&hl=en&rclk=1,Cafe Bollywood,300,Fast Food,20.0052926,73.7663708,·,Open,,3.6,158,74,college road
852,"https://www.google.co.in/maps/place/Lucky+Chinese+center,+nashik/data=!4m7!3m6!1s0x3bddeb759a0ce78b:0xfbcc70a44c93c5bb!8m2!3d19.9980523!4d73.7675347!16s%2Fg%2F11b7073bf1!19sChIJi-cMmnXr3TsRu8WTTKRwzPs?authuser=0&hl=en&rclk=1","Lucky Chinese center, nashik",200,Chinese,19.9980523,73.7675347,"Tibetian Market, Sharanpur Road",Open,,3.4,29,70,sharanpur road
853,https://www.google.co.in/maps/place/Brotein+Bistro+%28Best+Healthy+Food+Restaurant+In+Nashik%29/data=!4m7!3m6!1s0x3bddeb207349b67f:0x198e4953e544c7e2!8m2!3d20.0107314!4d73.7609585!16s%2Fg%2F11vrd3b20g!19sChIJf7ZJcyDr3TsR4sdE5VNJjhk?authuser=0&hl=en&rclk=1,Brotein Bistro (Best Healthy Food Restaurant In Nashik),300,Health Food,20.0107314,73.7609585,·,Open,,4.7,75,108,gangapur road
